.id,Year,Sex,q0,e0,q45_60
DNK,1870,f,0.12162,46.98,0.2104878318869513
DNK,1870,m,0.14785,45.05,0.2790993227388089
DNK,1871,b,0.12882,46.08,0.2527720841093035
DNK,1871,f,0.11795,46.98,0.22535488034072315
DNK,1871,m,0.13911,45.22,0.2803920310825079
DNK,1872,b,0.13061,47.44,0.2465453476748598
DNK,1872,f,0.12006,48.12,0.22336940223040425
DNK,1872,m,0.1406,46.78,0.270115527565038
DNK,1873,b,0.12645,47.5,0.2519518527936305
DNK,1873,f,0.11416,48.18,0.22759452588524254
DNK,1873,m,0.13807,46.84,0.27670246531903275
DNK,1874,b,0.14329,46.04,0.26422427165657403
DNK,1874,f,0.12899,47.4,0.2276857252884611
DNK,1874,m,0.15677,44.74,0.3007759718974339
DNK,1875,b,0.15462,44.48,0.2610436241321432
DNK,1875,f,0.14107,45.45,0.22427000828823063
DNK,1875,m,0.16741,43.55,0.297610550119205
DNK,1876,b,0.14457,45.85,0.24278274860784543
DNK,1876,f,0.13306,46.83,0.2087055566953756
DNK,1876,m,0.15547,44.91,0.27688010321084155
DNK,1877,b,0.12927,47.36,0.23188943994137967
DNK,1877,f,0.1193,48.34,0.20085879924632377
DNK,1877,m,0.1388,46.4,0.2630244471673011
DNK,1878,b,0.13567,47.57,0.21586526750805857
DNK,1878,f,0.12451,48.33,0.1963902968978536
DNK,1878,m,0.1463,46.81,0.2356790160493415
DNK,1879,b,0.13395,46.25,0.24765637571618682
DNK,1879,f,0.12236,47.34,0.21366459981017005
DNK,1879,m,0.14491,45.19,0.2816444207761627
DNK,1880,b,0.15291,44.79,0.23889344165415693
DNK,1880,f,0.14094,45.75,0.2122536966589691
DNK,1880,m,0.16424,43.86,0.2658801773548719
DNK,1881,b,0.12302,48.28,0.234230894514739
DNK,1881,f,0.11247,49.28,0.2031861995619002
DNK,1881,m,0.13302,47.32,0.26563978662545185
DNK,1882,b,0.14881,46.7,0.21888615852228166
DNK,1882,f,0.13754,47.63,0.19376237097072802
DNK,1882,m,0.15948,45.79,0.24451913821702187
DNK,1883,b,0.13665,48.51,0.23366910973978994
DNK,1883,f,0.12554,49.58,0.20142300317356976
DNK,1883,m,0.14714,47.47,0.26631741847006885
DNK,1884,b,0.13904,48.52,0.22459362890644952
DNK,1884,f,0.12761,49.37,0.19563113429392054
DNK,1884,m,0.14978,47.7,0.254120506105589
DNK,1885,b,0.12065,49.62,0.2240086348623882
DNK,1885,f,0.10948,50.84,0.19164419228052798
DNK,1885,m,0.13121,48.44,0.2569876094455138
DNK,1886,b,0.13426,48.97,0.22371065662665213
DNK,1886,f,0.1231,49.8,0.2008727720000073
DNK,1886,m,0.14485,48.16,0.24737612667127284
DNK,1887,b,0.1297,48.67,0.2151896014536685
DNK,1887,f,0.11979,49.65,0.19113766894137463
DNK,1887,m,0.13916,47.71,0.24004937297102236
DNK,1888,b,0.13726,46.69,0.22194933811978845
DNK,1888,f,0.12687,47.63,0.1979135031475513
DNK,1888,m,0.14714,45.75,0.24676137648965657
DNK,1889,b,0.14227,47.81,0.22133298353977082
DNK,1889,f,0.12842,49.13,0.19881371880450682
DNK,1889,m,0.15542,46.51,0.24466165537405793
DNK,1890,b,0.13467,47.27,0.2278012534675441
DNK,1890,f,0.12266,48.43,0.19817346385201862
DNK,1890,m,0.14608,46.11,0.2583446151815868
DNK,1891,b,0.13493,46.78,0.23580221506620835
DNK,1891,f,0.12287,47.88,0.21564170131628047
DNK,1891,m,0.1463,45.69,0.25703494020718654
DNK,1892,b,0.13583,47.4,0.22528204552329312
DNK,1892,f,0.12027,48.84,0.2024470733705237
DNK,1892,m,0.1505,46.02,0.2492547729017104
DNK,1893,b,0.15022,47.08,0.2177052829350442
DNK,1893,f,0.1366,48.3,0.18784639956443816
DNK,1893,m,0.16315,45.88,0.24888714784470367
DNK,1894,b,0.13336,49.38,0.20476296166590835
DNK,1894,f,0.12233,50.55,0.17652646216333878
DNK,1894,m,0.14378,48.22,0.2343272125912128
DNK,1895,b,0.1355,50.86,0.20539504919991858
DNK,1895,f,0.12206,52.2,0.18352764615371775
DNK,1895,m,0.1481,49.56,0.22861615896744558
DNK,1896,b,0.12597,52.92,0.1995856352055998
DNK,1896,f,0.11332,54.56,0.17531341420808488
DNK,1896,m,0.13797,51.32,0.22526763453124643
DNK,1897,b,0.12732,51.8,0.2090554414044885
DNK,1897,f,0.11366,53.38,0.18364408997009596
DNK,1897,m,0.14021,50.26,0.235825395377949
DNK,1898,b,0.1236,53.11,0.19755759413029095
DNK,1898,f,0.11195,54.59,0.17482776243136222
DNK,1898,m,0.13457,51.65,0.22165683867387354
DNK,1899,b,0.15053,50.67,0.2129893591749661
DNK,1899,f,0.13478,52.43,0.18131617599856176
DNK,1899,m,0.16542,48.95,0.24622779735105538
DNK,1900,b,0.12821,51.9,0.21747579674827489
DNK,1900,f,0.11521,53.57,0.18982248536054114
DNK,1900,m,0.14062,50.25,0.24669443284394033
DNK,1901,b,0.13326,52.66,0.20203776109180083
DNK,1901,f,0.1185,54.56,0.17108544209764498
DNK,1901,m,0.14735,50.79,0.23464909731720063
DNK,1902,b,0.11419,54.68,0.19904865697276664
DNK,1902,f,0.1003,56.22,0.17524226967483714
DNK,1902,m,0.12739,53.15,0.22450665162432482
DNK,1903,b,0.11375,54.83,0.1992621509921465
DNK,1903,f,0.10289,56.39,0.1748754312465013
DNK,1903,m,0.12403,53.27,0.2254917036426063
DNK,1904,b,0.11255,55.7,0.19174538474734548
DNK,1904,f,0.09738,57.43,0.16581373269894206
DNK,1904,m,0.12681,54,0.21976196276381532
DNK,1905,b,0.11958,54.37,0.20085494795267889
DNK,1905,f,0.10818,55.78,0.17410102581836318
DNK,1905,m,0.13027,52.97,0.22986728016743874
DNK,1906,b,0.11081,56.47,0.1859124934735148
DNK,1906,f,0.09942,57.99,0.15835558058922206
DNK,1906,m,0.12155,54.95,0.21580956160983988
DNK,1907,b,0.1076,56.1,0.19291870580968196
DNK,1907,f,0.0949,57.49,0.16545674107371644
DNK,1907,m,0.11962,54.71,0.2226291717531087
DNK,1908,b,0.12251,54.96,0.19108529039852273
DNK,1908,f,0.11066,56.38,0.16314456994548077
DNK,1908,m,0.13382,53.54,0.2212652594464295
DNK,1909,b,0.0981,57.36,0.18820643858885977
DNK,1909,f,0.08614,58.87,0.16119228670860974
DNK,1909,m,0.1095,55.85,0.2173422597685558
DNK,1910,b,0.09974,58.04,0.18359671065524297
DNK,1910,f,0.08958,59.64,0.15987060584036183
DNK,1910,m,0.10945,56.44,0.2092640803711614
DNK,1911,b,0.10311,56.96,0.19109726487865397
DNK,1911,f,0.09337,58.68,0.16912731570828765
DNK,1911,m,0.11243,55.24,0.2149274986472579
DNK,1912,b,0.09327,58.01,0.18149893376756698
DNK,1912,f,0.08141,59.36,0.16048923506161616
DNK,1912,m,0.10452,56.67,0.20443534950448972
DNK,1913,b,0.0913,58.88,0.17586457143231082
DNK,1913,f,0.08128,60.12,0.15888026622218332
DNK,1913,m,0.10085,57.63,0.19450962402079075
DNK,1914,b,0.09773,58.46,0.18005606510766736
DNK,1914,f,0.08578,60.11,0.15631410546827595
DNK,1914,m,0.10912,56.82,0.20590233238729017
DNK,1915,b,0.0921,58.4,0.18648234369437222
DNK,1915,f,0.07953,59.89,0.16769641012504133
DNK,1915,m,0.10403,56.91,0.20708916714220693
DNK,1916,b,0.09996,56.91,0.18588070381542976
DNK,1916,f,0.08844,58.54,0.16623717337418598
DNK,1916,m,0.11087,55.29,0.20749053661482864
DNK,1917,b,0.09783,57.25,0.18030209135660202
DNK,1917,f,0.08443,58.49,0.1669533713785607
DNK,1917,m,0.11054,56.03,0.19524700722113109
DNK,1918,b,0.07562,56.22,0.16831560057904582
DNK,1918,f,0.06627,57.28,0.16466922629330305
DNK,1918,m,0.08453,55.14,0.17244310611538782
DNK,1919,b,0.08964,56.88,0.1742576071341405
DNK,1919,f,0.07963,57.71,0.17032614299613102
DNK,1919,m,0.09905,56.08,0.17879542809244997
DNK,1920,b,0.09131,57.71,0.16755877800386065
DNK,1920,f,0.08197,58.47,0.16080567248880706
DNK,1920,m,0.10016,56.96,0.17508474232965154
DNK,1921,b,0.07605,61.66,0.15843022006721152
DNK,1921,f,0.06667,62.44,0.15498275348673884
DNK,1921,m,0.08498,60.91,0.16234383032395483
DNK,1922,b,0.08161,60.64,0.16996912046311652
DNK,1922,f,0.07062,61.36,0.16528792656505897
DNK,1922,m,0.09194,59.95,0.17518661622973886
DNK,1923,b,0.08349,61.15,0.1603390314484331
DNK,1923,f,0.07416,62.06,0.15914809435368105
DNK,1923,m,0.09227,60.27,0.16187522451912273
DNK,1924,b,0.08381,61.09,0.15838072502373224
DNK,1924,f,0.07034,62.08,0.16176534516403307
DNK,1924,m,0.09649,60.16,0.15492267985712427
DNK,1925,b,0.07819,61.91,0.15674460755288455
DNK,1925,f,0.06746,62.68,0.15742212547362178
DNK,1925,m,0.08841,61.19,0.15604383282245793
DNK,1926,b,0.08281,61.67,0.16014499189312414
DNK,1926,f,0.0722,62.55,0.1585979645575697
DNK,1926,m,0.09292,60.83,0.1618968638078776
DNK,1927,b,0.08091,61.19,0.16105921426092196
DNK,1927,f,0.07122,61.88,0.1604262453129286
DNK,1927,m,0.09009,60.54,0.16182683275422605
DNK,1928,b,0.08101,61.84,0.15580220419406743
DNK,1928,f,0.07182,62.76,0.15126471190056312
DNK,1928,m,0.08966,60.94,0.16076653827143272
DNK,1929,b,0.08006,61.96,0.15793701792508663
DNK,1929,f,0.06932,62.77,0.1526028061910586
DNK,1929,m,0.0902,61.18,0.16367222327600228
DNK,1930,b,0.08096,62.22,0.15373264915991658
DNK,1930,f,0.07113,63.19,0.15400255458696666
DNK,1930,m,0.09039,61.28,0.15342293277221597
DNK,1931,b,0.07908,61.87,0.16078154946147805
DNK,1931,f,0.06676,62.9,0.15561675820764298
DNK,1931,m,0.09081,60.88,0.16619211799868117
DNK,1932,b,0.07204,62.69,0.15452586016595227
DNK,1932,f,0.06461,63.44,0.15096383161771432
DNK,1932,m,0.07913,61.96,0.15824008022531488
DNK,1933,b,0.06665,63.58,0.15826927871541685
DNK,1933,f,0.05741,64.45,0.15675853153821862
DNK,1933,m,0.07542,62.74,0.15987863153428472
DNK,1934,b,0.06515,64.09,0.15548100472195914
DNK,1934,f,0.05538,65.17,0.14734857841988613
DNK,1934,m,0.07432,63.04,0.16389671884624635
DNK,1935,b,0.07027,62.88,0.15403583475359162
DNK,1935,f,0.06022,63.86,0.15194033273405883
DNK,1935,m,0.07969,61.94,0.15627440967664474
DNK,1936,b,0.06789,63.44,0.15340264517777247
DNK,1936,f,0.05826,64.54,0.1493510754594921
DNK,1936,m,0.07699,62.38,0.15767619521170184
DNK,1937,b,0.06615,63.94,0.1526511928438784
DNK,1937,f,0.05686,65.16,0.14480313404002454
DNK,1937,m,0.07502,62.75,0.16083086300719762
DNK,1938,b,0.05871,64.99,0.14863520193455582
DNK,1938,f,0.05097,66.07,0.14213924729427563
DNK,1938,m,0.06607,63.93,0.15547169785681791
DNK,1939,b,0.05761,65.8,0.14273221631227428
DNK,1939,f,0.05076,66.93,0.13280649545638545
DNK,1939,m,0.06401,64.69,0.15318824292347966
DNK,1940,b,0.05034,66.27,0.1414089316273175
DNK,1940,f,0.04416,67.23,0.13302739694348797
DNK,1940,m,0.05615,65.32,0.15030201759418282
DNK,1941,b,0.05542,65.95,0.14304257784134433
DNK,1941,f,0.04688,67.06,0.13331201867665388
DNK,1941,m,0.06349,64.86,0.15334430589663683
DNK,1942,b,0.0493,67.12,0.13245569817811187
DNK,1942,f,0.04163,68.14,0.1244235435195371
DNK,1942,m,0.05651,66.11,0.14101500657205623
DNK,1943,b,0.04581,67.43,0.1303019776493216
DNK,1943,f,0.0388,68.42,0.12193812332445553
DNK,1943,m,0.05243,66.44,0.1392114932987819
DNK,1944,b,0.04876,66.39,0.1351974194924197
DNK,1944,f,0.04269,67.4,0.12996680780191228
DNK,1944,m,0.05447,65.41,0.14080084332541565
DNK,1945,b,0.04863,66.08,0.1361974981585422
DNK,1945,f,0.04239,67.21,0.13127055486524908
DNK,1945,m,0.05445,64.99,0.1415024795916373
DNK,1946,b,0.04513,67.24,0.13386853402066523
DNK,1946,f,0.03948,68.15,0.12906668395686083
DNK,1946,m,0.05039,66.35,0.13901294133220565
DNK,1947,b,0.03922,68.54,0.12689743690293454
DNK,1947,f,0.03365,69.65,0.1170803951125613
DNK,1947,m,0.04443,67.44,0.137294578914276
DNK,1948,b,0.03402,70.09,0.11669501784962788
DNK,1948,f,0.0289,71.47,0.10397344250534923
DNK,1948,m,0.03882,68.74,0.13010276169557156
DNK,1949,b,0.03331,70.12,0.11667016609879588
DNK,1949,f,0.02868,71.4,0.10469889760301743
DNK,1949,m,0.03766,68.85,0.12933041866404238
DNK,1950,b,0.03043,70.31,0.1190099103050426
DNK,1950,f,0.02562,71.52,0.10567029222227509
DNK,1950,m,0.03501,69.11,0.1331528648118504
DNK,1951,b,0.02824,70.92,0.1148664371846223
DNK,1951,f,0.02431,72.15,0.10245307243827739
DNK,1951,m,0.03196,69.71,0.12797804262109969
DNK,1952,b,0.02907,70.76,0.11291000764518255
DNK,1952,f,0.02517,72.15,0.098159695386552
DNK,1952,m,0.03271,69.39,0.1284780939601451
DNK,1953,b,0.02708,71.17,0.11386139913552651
DNK,1953,f,0.02281,72.47,0.10092031644824295
DNK,1953,m,0.03109,69.88,0.12760457201924325
DNK,1954,b,0.02654,71.34,0.11270138681533381
DNK,1954,f,0.02212,72.81,0.0981685750517941
DNK,1954,m,0.03067,69.89,0.12806068771468704
DNK,1955,b,0.02523,71.92,0.10911566758698377
DNK,1955,f,0.02255,73.46,0.09155140957037045
DNK,1955,m,0.02775,70.39,0.12759468438934307
DNK,1956,b,0.02489,72.04,0.11205243287753619
DNK,1956,f,0.02051,73.71,0.09482752276004092
DNK,1956,m,0.02898,70.4,0.13014172820025016
DNK,1957,b,0.0231,71.81,0.11074836207095251
DNK,1957,f,0.01901,73.49,0.09070781233479552
DNK,1957,m,0.02694,70.15,0.13174113130688558
DNK,1958,b,0.0223,72.24,0.10822073837565893
DNK,1958,f,0.01885,74.03,0.08960196993106595
DNK,1958,m,0.02554,70.48,0.12765671798288758
DNK,1959,b,0.02227,72.22,0.10631685028274895
DNK,1959,f,0.01885,73.87,0.08749516535409452
DNK,1959,m,0.0255,70.59,0.12597023953713937
DNK,1960,b,0.02196,72.2,0.10697810497415094
DNK,1960,f,0.01934,73.99,0.0879423984452361
DNK,1960,m,0.02446,70.43,0.12670856163816646
DNK,1961,b,0.02194,72.45,0.1051666621120857
DNK,1961,f,0.01882,74.38,0.08277030211548242
DNK,1961,m,0.02493,70.56,0.12828218278462045
DNK,1962,b,0.02005,72.35,0.10957786574057216
DNK,1962,f,0.01718,74.44,0.08391802182749253
DNK,1962,m,0.02279,70.32,0.1358620855341215
DNK,1963,b,0.01972,72.42,0.10890170345281525
DNK,1963,f,0.01631,74.48,0.08518935541021766
DNK,1963,m,0.02296,70.41,0.13320765864903739
DNK,1964,b,0.01875,72.51,0.10890399884639623
DNK,1964,f,0.01597,74.8,0.0824669437383454
DNK,1964,m,0.02138,70.29,0.13586012636188172
DNK,1965,b,0.01897,72.39,0.11116498742886416
DNK,1965,f,0.01559,74.65,0.08599160382620241
DNK,1965,m,0.02216,70.19,0.13683392643564718
DNK,1966,b,0.01715,72.47,0.11009171164523746
DNK,1966,f,0.01426,74.79,0.0839123075354099
DNK,1966,m,0.01989,70.21,0.13680746943792865
DNK,1967,b,0.015,72.95,0.11057245226082213
DNK,1967,f,0.01183,75.36,0.08503180869951332
DNK,1967,m,0.018,70.62,0.1366573987381715
DNK,1968,b,0.01567,73.15,0.10545072013935597
DNK,1968,f,0.01354,75.58,0.08323071648542191
DNK,1968,m,0.01768,70.78,0.1281284599515441
DNK,1969,b,0.01453,73.25,0.10769109893542517
DNK,1969,f,0.01188,75.7,0.08501345296805984
DNK,1969,m,0.01701,70.86,0.13078096448989485
DNK,1970,b,0.01422,73.36,0.11058936543632458
DNK,1970,f,0.0111,75.92,0.08720488132332993
DNK,1970,m,0.01715,70.87,0.1343360584776423
DNK,1971,b,0.01394,73.43,0.11047054389533917
DNK,1971,f,0.01176,76.16,0.08622499695569619
DNK,1971,m,0.01598,70.8,0.13508337485046906
DNK,1972,b,0.012070000000000001,73.47,0.11122611622518896
DNK,1972,f,0.00972,76.22,0.08669052337232719
DNK,1972,m,0.01429,70.81,0.13607692806411753
DNK,1973,b,0.01124,73.7,0.11027199582939029
DNK,1973,f,0.00991,76.53,0.08391669654819978
DNK,1973,m,0.0125,70.97,0.13698694685052792
DNK,1974,b,0.01077,73.82,0.1138587780819863
DNK,1974,f,0.00878,76.82,0.08773580652979784
DNK,1974,m,0.01266,70.94,0.14037678678578747
DNK,1975,b,0.01041,74.1,0.11099462938069626
DNK,1975,f,0.00888,77,0.08678995253975075
DNK,1975,m,0.01188,71.29,0.13563781100302064
DNK,1976,b,0.0096,73.77,0.11593759177391227
DNK,1976,f,0.00768,76.7,0.09009206731949482
DNK,1976,m,0.01142,70.93,0.1421783127322237
DNK,1977,b,0.00848,74.66,0.10865418179464437
DNK,1977,f,0.00667,77.67,0.08282481508698736
DNK,1977,m,0.01018,71.73,0.13483945479112558
DNK,1978,b,0.00872,74.43,0.11004946428976303
DNK,1978,f,0.00765,77.42,0.0848442248283573
DNK,1978,m,0.00974,71.52,0.1356599872125347
DNK,1979,b,0.00854,74.24,0.11253278971844027
DNK,1979,f,0.00682,77.41,0.0847500747535499
DNK,1979,m,0.01017,71.2,0.1407103134921217
DNK,1980,b,0.00824,74.13,0.11434823025957419
DNK,1980,f,0.00733,77.18,0.08866277088372254
DNK,1980,m,0.00911,71.18,0.14055224727050697
DNK,1981,b,0.00761,74.25,0.11472493453374666
DNK,1981,f,0.00672,77.36,0.08875649278799336
DNK,1981,m,0.00847,71.25,0.14122329774323406
DNK,1982,b,0.00812,74.6,0.11238369373960255
DNK,1982,f,0.00678,77.65,0.0860106336290074
DNK,1982,m,0.0094,71.6,0.13913121210591506
DNK,1983,b,0.00758,74.46,0.11292726422852395
DNK,1983,f,0.00644,77.55,0.08784163412982127
DNK,1983,m,0.00868,71.44,0.13838063902391362
DNK,1984,b,0.00772,74.62,0.11230559609926005
DNK,1984,f,0.00618,77.62,0.08800891273414635
DNK,1984,m,0.00919,71.66,0.13701994165805398
DNK,1985,b,0.00803,74.48,0.11415960895725774
DNK,1985,f,0.007,77.48,0.09084913889618951
DNK,1985,m,0.00902,71.53,0.13773616931098764
DNK,1986,b,0.00823,74.64,0.11271030832284457
DNK,1986,f,0.0076,77.53,0.0898077369509247
DNK,1986,m,0.00884,71.77,0.13581818461310158
DNK,1987,b,0.00829,74.75,0.11443120592123013
DNK,1987,f,0.00649,77.79,0.09132308013667167
DNK,1987,m,0.00998,71.75,0.13771544806434266
DNK,1988,b,0.00777,74.84,0.1102563509755945
DNK,1988,f,0.00719,77.64,0.08935933418591879
DNK,1988,m,0.00832,72.04,0.13123282764809163
DNK,1989,b,0.00812,74.86,0.11073739532255789
DNK,1989,f,0.00693,77.76,0.08772922472830369
DNK,1989,m,0.00924,71.99,0.13382020574507159
DNK,1990,b,0.00753,74.87,0.10959678474862922
DNK,1990,f,0.00638,77.73,0.08944077117510674
DNK,1990,m,0.00862,72.02,0.1297303885336739
DNK,1991,b,0.00731,75.23,0.1054436098121192
DNK,1991,f,0.00647,77.98,0.08529381670364267
DNK,1991,m,0.0081,72.47,0.12546717616874192
DNK,1992,b,0.0067,75.27,0.102839441732825
DNK,1992,f,0.00567,77.97,0.08177391965556169
DNK,1992,m,0.00767,72.56,0.12376114077536282
DNK,1993,b,0.00538,75.19,0.10180929282977191
DNK,1993,f,0.00474,77.77,0.08370736870286799
DNK,1993,m,0.006,72.6,0.11967182332814597
DNK,1994,b,0.00556,75.44,0.10049834352864262
DNK,1994,f,0.00483,78.1,0.08190721282463609
DNK,1994,m,0.00626,72.78,0.11885285330247142
DNK,1995,b,0.00499,75.29,0.09946569335015576
DNK,1995,f,0.00444,77.84,0.08202560103005041
DNK,1995,m,0.00551,72.73,0.11664783057424555
DNK,1996,b,0.00546,75.67,0.09673140559426852
DNK,1996,f,0.00469,78.26,0.07656365486843286
DNK,1996,m,0.00618,73.06,0.11648662585132519
DNK,1997,b,0.00519,76.04,0.09311776732069355
DNK,1997,f,0.00498,78.47,0.07589185715177771
DNK,1997,m,0.00538,73.56,0.11000647771011862
DNK,1998,b,0.00463,76.44,0.08934128575388789
DNK,1998,f,0.00456,78.89,0.0709642082215104
DNK,1998,m,0.00469,73.94,0.10722868144207376
DNK,1999,b,0.00421,76.58,0.0895463716263013
DNK,1999,f,0.00345,78.89,0.0720391227703947
DNK,1999,m,0.00493,74.21,0.10650479151483772
DNK,2000,b,0.00536,76.82,0.08708701784216577
DNK,2000,f,0.00458,79.12,0.06949756564833043
DNK,2000,m,0.0061,74.44,0.10415323186417313
DNK,2001,b,0.00478,76.98,0.08650390812340525
DNK,2001,f,0.00478,79.22,0.06887890028547494
DNK,2001,m,0.00478,74.67,0.1035483802979944
DNK,2002,b,0.00437,77.1,0.0847014464953334
DNK,2002,f,0.00395,79.34,0.06638592193906878
DNK,2002,m,0.00477,74.8,0.10245887698269995
DNK,2003,b,0.00443,77.4,0.08411702177317903
DNK,2003,f,0.00385,79.74,0.06585896111185774
DNK,2003,m,0.00497,75.03,0.10178195777099097
DNK,2004,b,0.00434,77.79,0.08196958960256973
DNK,2004,f,0.00408,80.11,0.06391532533990574
DNK,2004,m,0.00457,75.41,0.09946468457194624
DNK,2005,b,0.00431,78.23,0.07885035004175
DNK,2005,f,0.00356,80.45,0.06296573713513065
DNK,2005,m,0.00503,75.94,0.0942935850465787
DNK,2006,b,0.00386,78.22,0.07989978561561761
DNK,2006,f,0.00347,80.51,0.06078090736389896
DNK,2006,m,0.00424,75.9,0.09839377068085753
DNK,2007,b,0.00395,78.35,0.08067301091766244
DNK,2007,f,0.00336,80.53,0.06282152544222397
DNK,2007,m,0.00451,76.13,0.09804601992976225
DNK,2008,b,0.00401,78.72,0.07580916351792999
DNK,2008,f,0.00362,80.92,0.05993085063683956
DNK,2008,m,0.00438,76.48,0.09135626690234822
DNK,2009,b,0.00299,78.96,0.07478020520993667
DNK,2009,f,0.00287,81.03,0.05768873395231078
DNK,2009,m,0.0031,76.84,0.09151325158377055
DNK,2010,b,0.00339,79.24,0.07406160002860473
DNK,2010,f,0.00316,81.33,0.05662809341803221
DNK,2010,m,0.00361,77.12,0.09106029285822115
DNK,2011,b,0.00337,79.79,0.06916209074802049
DNK,2011,f,0.00334,81.83,0.0545338057844168
DNK,2011,m,0.00339,77.7,0.08350777075538895
DNK,2012,b,0.00335,80.09,0.06755376338007246
DNK,2012,f,0.00331,82.04,0.053043644873858264
DNK,2012,m,0.00339,78.07,0.08179395722743765
DNK,2013,b,0.00337,80.31,0.06534316218092173
DNK,2013,f,0.00353,82.31,0.04977124066092775
DNK,2013,m,0.00321,78.28,0.08057756733427301
DNK,2014,b,0.00405,80.64,0.061292104891901955
DNK,2014,f,0.00345,82.67,0.046355819244086605
DNK,2014,m,0.00461,78.57,0.07594847597079701
DNK,2015,b,0.00375,80.75,0.06145610056701345
DNK,2015,f,0.00357,82.69,0.047488063473507425
DNK,2015,m,0.00392,78.77,0.07515210515238013
DNK,2016,b,0.00319,80.88,0.06008900783458837
DNK,2016,f,0.00271,82.79,0.046780314194906025
DNK,2016,m,0.00365,78.95,0.07314381197960029
DNK,2017,b,0.0037200000000000002,81.11,0.05583648465997637
DNK,2017,f,0.00324,83.12,0.042424752036967384
DNK,2017,m,0.00416,79.1,0.06902913418329681
DNK,2018,b,0.00363,80.99,0.05589743099595845
DNK,2018,f,0.00317,82.96,0.04360021394990832
DNK,2018,m,0.00406,79.02,0.06792736386440978
DNK,2019,b,0.00294,81.43,0.05193278262793555
DNK,2019,f,0.00248,83.42,0.039348161142272464
DNK,2019,m,0.00338,79.44,0.06433730035958929
DNK,2020,b,0.00314,81.55,0.04977075919902618
DNK,2020,f,0.00283,83.51,0.03862668477172915
DNK,2020,m,0.00344,79.58,0.06074816834021646
DNK,2021,b,0.00317,81.44,0.05049617836368869
DNK,2021,f,0.00315,83.3,0.03983920669003094
DNK,2021,m,0.00319,79.57,0.06101673766098248
DNK,2022,b,0.00315,81.3,0.04870020954863563
DNK,2022,f,0.00304,83.18,0.037477114375727205
DNK,2022,m,0.00325,79.43,0.05976432141179644
DNK,2023,b,0.00341,81.66,0.04782242811508586
DNK,2023,f,0.00325,83.62,0.03620124248072021
DNK,2023,m,0.00356,79.73,0.05930543763543983
ESP,1908,b,0.15592,41.41,0.26947471033011383
ESP,1908,f,0.14404,42.35,0.2515303017145396
ESP,1908,m,0.16709,40.5,0.28892358172602073
ESP,1909,b,0.16039,41,0.2849867021125492
ESP,1909,f,0.14782,42.09,0.2644990323161358
ESP,1909,m,0.17217,39.94,0.3073427196141263
ESP,1910,b,0.17586,40.84,0.2575895414014735
ESP,1910,f,0.16249,42.02,0.23237893977661594
ESP,1910,m,0.18842,39.71,0.2844307053048658
ESP,1911,b,0.17548,39.79,0.25146947563950905
ESP,1911,f,0.16427,40.77,0.22912402613207195
ESP,1911,m,0.18582,38.86,0.27500024160026515
ESP,1912,b,0.13871,43.43,0.26543444305476316
ESP,1912,f,0.12884,44.39,0.2443761013433391
ESP,1912,m,0.14767,42.52,0.2875876092071533
ESP,1913,b,0.14806,42.61,0.2660584212730085
ESP,1913,f,0.13915,43.59,0.24161470561725684
ESP,1913,m,0.15616,41.67,0.2916106501599186
ESP,1914,b,0.14957,42.78,0.27009856945469557
ESP,1914,f,0.14059,43.7,0.247146479353479
ESP,1914,m,0.15777,41.89,0.29401941026564804
ESP,1915,b,0.1505,43.09,0.25746092983679725
ESP,1915,f,0.14044,44.01,0.23099698517834
ESP,1915,m,0.15963,42.22,0.2850522072698921
ESP,1916,b,0.143,43.91,0.25368500143845685
ESP,1916,f,0.13463,44.89,0.22889202392642305
ESP,1916,m,0.15061,42.98,0.279474130478941
ESP,1917,b,0.15229,42.6,0.27293233893118707
ESP,1917,f,0.14322,43.58,0.24484154849887896
ESP,1917,m,0.16056,41.66,0.30195666986489744
ESP,1918,b,0.17811,30.36,0.34971517010606656
ESP,1918,f,0.16793,30.8,0.3243527144297921
ESP,1918,m,0.18741,29.94,0.37616251257811484
ESP,1919,b,0.15843,40.95,0.28098494673387053
ESP,1919,f,0.14943,42.15,0.25046793723475
ESP,1919,m,0.16669,39.78,0.3128670690767523
ESP,1920,b,0.18087,39.38,0.2565322033009747
ESP,1920,f,0.17033,40.5,0.2241428994420308
ESP,1920,m,0.19071,38.31,0.2902538839670348
ESP,1921,b,0.16463,41.99,0.2456248157626355
ESP,1921,f,0.15547,43.23,0.21400441141514093
ESP,1921,m,0.17311000000000001,40.79,0.2784798841274535
